Old Listing Key,New Listing Key,,,,,
3yd-MRIS-AA9965044,3yd-TRENDPA-1000133243,,,,,
3yd-MRIS-AA9972483,3yd-TRENDPA-1000133255,,,,,
3yd-MRIS-AA9964953,3yd-TRENDPA-1000133269,,,,,
3yd-MRIS-AA9968898,3yd-TRENDPA-1000133279,,,,,
3yd-MRIS-AA9974526,3yd-TRENDPA-1000133289,,,,,
3yd-MRIS-AA9966624,3yd-TRENDPA-1000133299,,,,,
3yd-MRIS-AA9968161,3yd-TRENDPA-1000133311,,,,,
3yd-MRIS-AA9968009,3yd-TRENDPA-1000133321,,,,,
3yd-MRIS-AA9963671,3yd-TRENDPA-1000133333,,,,,
3yd-MRIS-AA9999711,3yd-TRENDPA-1000133343,,,,,
3yd-MRIS-AA9966580,3yd-TRENDPA-1000133353,,,,,
3yd-MRIS-AA9999714,3yd-TRENDPA-1000133367,,,,,
3yd-MRIS-AA9968708,3yd-TRENDPA-1000133383,,,,,
3yd-MRIS-AA9992292,3yd-TRENDPA-1000133395,,,,,
3yd-MRIS-AA9969447,3yd-TRENDPA-1000133397,,,,,
3yd-MRIS-AA9969740,3yd-TRENDPA-1000133409,,,,,
3yd-MRIS-AA9983401,3yd-TRENDPA-1000133419,,,,,
3yd-MRIS-AA9980175,3yd-TRENDPA-1000133423,,,,,
3yd-MRIS-AA9974911,3yd-TRENDPA-1000133429,,,,,
3yd-MRIS-AA9973560,3yd-TRENDPA-1000133433,,,,,
3yd-MRIS-AA9987688,3yd-TRENDPA-1000133441,,,,,
3yd-MRIS-AA9968890,3yd-TRENDPA-1000133443,,,,,
3yd-MRIS-AA9973248,3yd-TRENDPA-1000133451,,,,,
3yd-MRIS-AA9969924,3yd-TRENDPA-1000133453,,,,,
3yd-MRIS-AA9971362,3yd-TRENDPA-1000133463,,,,,
3yd-MRIS-AA9984941,3yd-TRENDPA-1000133461,,,,,
3yd-MRIS-AA9972633,3yd-TRENDPA-1000133469,,,,,
3yd-MRIS-AA9975967,3yd-TRENDPA-1000133473,,,,,
3yd-MRIS-AA9970732,3yd-TRENDPA-1000133477,,,,,
3yd-MRIS-AA9968955,3yd-TRENDPA-1000133387,,,,,
3yd-MRIS-AA9972072,3yd-TRENDPA-1000133425,,,,,
3yd-MRIS-AA9974117,3yd-TRENDPA-1000133435,,,,,
3yd-MRIS-AA9969896,3yd-TRENDPA-1000133445,,,,,
3yd-MRIS-AA9974731,3yd-TRENDPA-1000133457,,,,,
3yd-MRIS-AA9971044,3yd-TRENDPA-1000133475,,,,,
3yd-MRIS-AA9974232,3yd-TRENDPA-1000133481,,,,,
3yd-MRIS-AA9970072,3yd-TRENDPA-1000133483,,,,,
3yd-MRIS-AA9973607,3yd-TRENDPA-1000133485,,,,,
3yd-MRIS-AA9980551,3yd-TRENDPA-1000133495,,,,,
3yd-MRIS-AA9974327,3yd-TRENDPA-1000133497,,,,,
3yd-MRIS-AA9976561,3yd-TRENDPA-1000133499,,,,,
3yd-MRIS-AA9975760,3yd-TRENDPA-1000133503,,,,,
3yd-MRIS-AA9970885,3yd-TRENDPA-1000133501,,,,,
3yd-MRIS-AA9975628,3yd-TRENDPA-1000133505,,,,,
3yd-MRIS-AA9972529,3yd-TRENDPA-1000133507,,,,,
3yd-MRIS-AA9957016,3yd-TRENDPA-1000133159,,,,,
3yd-MRIS-AA9963962,3yd-TRENDPA-1000133185,,,,,
3yd-MRIS-AA9961931,3yd-TRENDPA-1000133195,,,,,
3yd-MRIS-AA9971220,3yd-TRENDPA-1000133205,,,,,
3yd-MRIS-AA9961592,3yd-TRENDPA-1000133215,,,,,
3yd-MRIS-AA9961946,3yd-TRENDPA-1000133225,,,,,
3yd-MRIS-AA9965087,3yd-TRENDPA-1000133237,,,,,
3yd-MRIS-AA9961785,3yd-TRENDPA-1000133247,,,,,
3yd-MRIS-AA9984091,3yd-TRENDPA-1000133259,,,,,
3yd-MRIS-AA9967177,3yd-TRENDPA-1000133275,,,,,
3yd-MRIS-AA9964645,3yd-TRENDPA-1000133285,,,,,
3yd-MRIS-AA9967937,3yd-TRENDPA-1000133295,,,,,
3yd-MRIS-AA9994634,3yd-TRENDPA-1000133305,,,,,
3yd-MRIS-AA9968547,3yd-TRENDPA-1000133315,,,,,
3yd-MRIS-AA9964517,3yd-TRENDPA-1000133335,,,,,
3yd-MRIS-AA9966926,3yd-TRENDPA-1000133345,,,,,
3yd-MRIS-AA9999715,3yd-TRENDPA-1000133355,,,,,
3yd-MRIS-AA9969504,3yd-TRENDPA-1000133365,,,,,
3yd-MRIS-AA9968235,3yd-TRENDPA-1000133369,,,,,
3yd-MRIS-AA9983402,3yd-TRENDPA-1000133379,,,,,
3yd-MRIS-AA9969452,3yd-TRENDPA-1000133381,,,,,
3yd-MRIS-AA9966675,3yd-TRENDPA-1000133393,,,,,
3yd-MRIS-AA9974164,3yd-TRENDPA-1000133399,,,,,
3yd-MRIS-AA9973036,3yd-TRENDPA-1000133401,,,,,
3yd-MRIS-AA9975654,3yd-TRENDPA-1000133407,,,,,
3yd-MRIS-AA9972206,3yd-TRENDPA-1000133415,,,,,
3yd-MRIS-AA9974150,3yd-TRENDPA-1000133417,,,,,
3yd-MRIS-AA9975780,3yd-TRENDPA-1000133421,,,,,
3yd-MRIS-AA9977900,3yd-TRENDPA-1000133427,,,,,
3yd-MRIS-AA9968911,3yd-TRENDPA-1000133431,,,,,
3yd-MRIS-AA9970675,3yd-TRENDPA-1000133437,,,,,
3yd-MRIS-AA9971584,3yd-TRENDPA-1000133439,,,,,
3yd-MRIS-AA9974979,3yd-TRENDPA-1000133447,,,,,
3yd-MRIS-AA9974721,3yd-TRENDPA-1000133455,,,,,
3yd-MRIS-AA9972196,3yd-TRENDPA-1000133459,,,,,
3yd-MRIS-AA9978797,3yd-TRENDPA-1000133465,,,,,
3yd-MRIS-AA9962173,3yd-TRENDPA-1000133155,,,,,
3yd-MRIS-AA9964915,3yd-TRENDPA-1000133157,,,,,
3yd-MRIS-AA9964824,3yd-TRENDPA-1000133165,,,,,
3yd-MRIS-AA9958431,3yd-TRENDPA-1000133167,,,,,
3yd-MRIS-AA9959992,3yd-TRENDPA-1000133179,,,,,
3yd-MRIS-AA9963032,3yd-TRENDPA-1000133181,,,,,
3yd-MRIS-AA9961290,3yd-TRENDPA-1000133187,,,,,
3yd-MRIS-AA9958039,3yd-TRENDPA-1000133191,,,,,
3yd-MRIS-AA9960452,3yd-TRENDPA-1000133197,,,,,
3yd-MRIS-AA9958824,3yd-TRENDPA-1000133201,,,,,
3yd-MRIS-AA9962572,3yd-TRENDPA-1000133207,,,,,
3yd-MRIS-AA9964941,3yd-TRENDPA-1000133211,,,,,
3yd-MRIS-AA9964440,3yd-TRENDPA-1000133217,,,,,
3yd-MRIS-AA9959330,3yd-TRENDPA-1000133229,,,,,
3yd-MRIS-AA9964689,3yd-TRENDPA-1000133231,,,,,
3yd-MRIS-AA9968699,3yd-TRENDPA-1000133239,,,,,
3yd-MRIS-AA9965842,3yd-TRENDPA-1000133249,,,,,
3yd-MRIS-AA9967173,3yd-TRENDPA-1000133251,,,,,
3yd-MRIS-AA9960883,3yd-TRENDPA-1000133257,,,,,
3yd-MRIS-AA9976732,3yd-TRENDPA-1000133281,,,,,
3yd-MRIS-AA9963434,3yd-TRENDPA-1000133283,,,,,
3yd-MRIS-AA10007669,3yd-TRENDPA-1000133291,,,,,
3yd-MRIS-AA9965089,3yd-TRENDPA-1000133293,,,,,
3yd-MRIS-AA9967313,3yd-TRENDPA-1000133301,,,,,
3yd-MRIS-AA9964507,3yd-TRENDPA-1000133313,,,,,
3yd-MRIS-AA9965639,3yd-TRENDPA-1000133319,,,,,
3yd-MRIS-AA9966680,3yd-TRENDPA-1000133327,,,,,
3yd-MRIS-AA9967439,3yd-TRENDPA-1000133329,,,,,
3yd-MRIS-AA9971846,3yd-TRENDPA-1000133337,,,,,
3yd-MRIS-AA9968047,3yd-TRENDPA-1000133341,,,,,
3yd-MRIS-AA9964083,3yd-TRENDPA-1000133347,,,,,
3yd-MRIS-AA9999713,3yd-TRENDPA-1000133351,,,,,
3yd-MRIS-AA9999709,3yd-TRENDPA-1000133373,,,,,
3yd-MRIS-AA9971885,3yd-TRENDPA-1000133375,,,,,
3yd-MRIS-AA9968901,3yd-TRENDPA-1000133385,,,,,
3yd-MRIS-AA9966077,3yd-TRENDPA-1000133389,,,,,
3yd-MRIS-AA9963391,3yd-TRENDPA-1000133151,,,,,
3yd-MRIS-AA9957948,3yd-TRENDPA-1000133171,,,,,
3yd-MRIS-AA9966564,3yd-TRENDPA-1000133183,,,,,
3yd-MRIS-AA9962333,3yd-TRENDPA-1000133193,,,,,
3yd-MRIS-AA9969525,3yd-TRENDPA-1000133203,,,,,
3yd-MRIS-AA9961526,3yd-TRENDPA-1000133213,,,,,
3yd-MRIS-AA9967620,3yd-TRENDPA-1000133223,,,,,
3yd-MRIS-AA9964871,3yd-TRENDPA-1000133235,,,,,
3yd-MRIS-AA9971971,3yd-TRENDPA-1000133253,,,,,
3yd-MRIS-AA9967816,3yd-TRENDPA-1000133267,,,,,
3yd-MRIS-AA9967801,3yd-TRENDPA-1000133277,,,,,
3yd-MRIS-AA9968549,3yd-TRENDPA-1000133287,,,,,
3yd-MRIS-AA9967296,3yd-TRENDPA-1000133307,,,,,
3yd-MRIS-AA9972687,3yd-TRENDPA-1000133331,,,,,
3yd-MRIS-AA9966583,3yd-TRENDPA-1000133349,,,,,
3yd-MRIS-AA9967744,3yd-TRENDPA-1000133359,,,,,
3yd-MRIS-AA9967107,3yd-TRENDPA-1000133371,,,,,
3yd-MRIS-AA9985501,3yd-TRENDPA-1000133823,,,,,
3yd-MRIS-AA9985647,3yd-TRENDPA-1000133831,,,,,
3yd-MRIS-AA10013781,3yd-TRENDPA-1000133833,,,,,
3yd-MRIS-AA9990401,3yd-TRENDPA-1000133839,,,,,
3yd-MRIS-AA9986811,3yd-TRENDPA-1000133841,,,,,
3yd-MRIS-AA9986710,3yd-TRENDPA-1000133847,,,,,
3yd-MRIS-AA9986713,3yd-TRENDPA-1000133851,,,,,
3yd-MRIS-AA9986924,3yd-TRENDPA-1000133853,,,,,
3yd-MRIS-AA9988205,3yd-TRENDPA-1000133859,,,,,
3yd-MRIS-AA9986935,3yd-TRENDPA-1000133861,,,,,
3yd-MRIS-AA9984493,3yd-TRENDPA-1000133869,,,,,
3yd-MRIS-AA9987652,3yd-TRENDPA-1000133873,,,,,
3yd-MRIS-AA9987616,3yd-TRENDPA-1000133879,,,,,
3yd-MRIS-AA9988344,3yd-TRENDPA-1000133881,,,,,
3yd-MRIS-AA9985707,3yd-TRENDPA-1000133883,,,,,
3yd-MRIS-AA9984720,3yd-TRENDPA-1000133761,,,,,
3yd-MRIS-AA9986923,3yd-TRENDPA-1000133775,,,,,
3yd-MRIS-AA9984403,3yd-TRENDPA-1000133787,,,,,
3yd-MRIS-AA9981884,3yd-TRENDPA-1000133807,,,,,
3yd-MRIS-AA9982601,3yd-TRENDPA-1000133821,,,,,
3yd-MRIS-AA10012385,3yd-TRENDPA-1000133829,,,,,
3yd-MRIS-AA9984649,3yd-TRENDPA-1000133843,,,,,
3yd-MRIS-AA9985132,3yd-TRENDPA-1000133855,,,,,
3yd-MRIS-AA9995052,3yd-TRENDPA-1000133865,,,,,
3yd-MRIS-AA9986020,3yd-TRENDPA-1000133887,,,,,
3yd-MRIS-AA9988851,3yd-TRENDPA-1000133897,,,,,
3yd-MRIS-AA9987109,3yd-TRENDPA-1000133907,,,,,
3yd-MRIS-AA9989292,3yd-TRENDPA-1000133915,,,,,
3yd-MRIS-AA9987928,3yd-TRENDPA-1000133931,,,,,
3yd-MRIS-AA10000342,3yd-TRENDPA-1000133943,,,,,
3yd-MRIS-AA9987685,3yd-TRENDPA-1000133963,,,,,
3yd-MRIS-AA9975491,3yd-TRENDPA-1000133513,,,,,
3yd-MRIS-AA9974353,3yd-TRENDPA-1000133525,,,,,
3yd-MRIS-AA9977245,3yd-TRENDPA-1000133537,,,,,
3yd-MRIS-AA9974924,3yd-TRENDPA-1000133547,,,,,
3yd-MRIS-AA9977152,3yd-TRENDPA-1000133557,,,,,
3yd-MRIS-AA9978155,3yd-TRENDPA-1000133579,,,,,
3yd-MRIS-AA9988555,3yd-TRENDPA-1000133589,,,,,
3yd-MRIS-AA9979834,3yd-TRENDPA-1000133617,,,,,
3yd-MRIS-AA9990380,3yd-TRENDPA-1000133627,,,,,
3yd-MRIS-AA9981683,3yd-TRENDPA-1000133645,,,,,
3yd-MRIS-AA9988091,3yd-TRENDPA-1000133655,,,,,
3yd-MRIS-AA9982578,3yd-TRENDPA-1000133665,,,,,
3yd-MRIS-AA9992594,3yd-TRENDPA-1000133675,,,,,
3yd-MRIS-AA9981367,3yd-TRENDPA-1000133687,,,,,
3yd-MRIS-AA9978086,3yd-TRENDPA-1000133697,,,,,
3yd-MRIS-AA9980093,3yd-TRENDPA-1000133707,,,,,
3yd-MRIS-AA9982274,3yd-TRENDPA-1000133717,,,,,
3yd-MRIS-AA9984600,3yd-TRENDPA-1000133735,,,,,
3yd-MRIS-AA9990905,3yd-TRENDPA-1000133929,,,,,
3yd-MRIS-AA9990794,3yd-TRENDPA-1000133939,,,,,
3yd-MRIS-AA9992227,3yd-TRENDPA-1000133949,,,,,
3yd-MRIS-AA9990946,3yd-TRENDPA-1000133973,,,,,
3yd-MRIS-AA9988677,3yd-TRENDPA-1000133979,,,,,
3yd-MRIS-AA9989495,3yd-TRENDPA-1000133983,,,,,
3yd-MRIS-AA9992006,3yd-TRENDPA-1000133989,,,,,
3yd-MRIS-AA9991276,3yd-TRENDPA-1000133995,,,,,
3yd-MRIS-AA9990074,3yd-TRENDPA-1000133999,,,,,
3yd-MRIS-AA9989134,3yd-TRENDPA-1000134011,,,,,
3yd-MRIS-AA9990190,3yd-TRENDPA-1000134015,,,,,
3yd-MRIS-AA9990173,3yd-TRENDPA-1000134031,,,,,
3yd-MRIS-AA9990180,3yd-TRENDPA-1000134043,,,,,
3yd-MRIS-AA9992602,3yd-TRENDPA-1000134047,,,,,
3yd-MRIS-AA9993585,3yd-TRENDPA-1000134049,,,,,
3yd-MRIS-AA9994207,3yd-TRENDPA-1000134059,,,,,
3yd-MRIS-AA9993012,3yd-TRENDPA-1000134069,,,,,
3yd-MRIS-AA9994562,3yd-TRENDPA-1000134075,,,,,
3yd-MRIS-AA9995041,3yd-TRENDPA-1000134077,,,,,
3yd-MRIS-AA9994063,3yd-TRENDPA-1000134085,,,,,
3yd-MRIS-AA9992302,3yd-TRENDPA-1000134089,,,,,
3yd-MRIS-AA9994678,3yd-TRENDPA-1000134101,,,,,
3yd-MRIS-AA9994099,3yd-TRENDPA-1000134103,,,,,
3yd-MRIS-AA9995059,3yd-TRENDPA-1000134105,,,,,
3yd-MRIS-AA9994097,3yd-TRENDPA-1000134111,,,,,
3yd-MRIS-AA9993909,3yd-TRENDPA-1000134113,,,,,
3yd-MRIS-AA9995973,3yd-TRENDPA-1000134119,,,,,
3yd-MRIS-AA9995158,3yd-TRENDPA-1000134123,,,,,
3yd-MRIS-AA9994839,3yd-TRENDPA-1000134125,,,,,
3yd-MRIS-AA9996075,3yd-TRENDPA-1000134129,,,,,
3yd-MRIS-AA9992836,3yd-TRENDPA-1000134131,,,,,
3yd-MRIS-AA9993995,3yd-TRENDPA-1000134135,,,,,
3yd-MRIS-AA9990105,3yd-TRENDPA-1000133891,,,,,
3yd-MRIS-AA9987700,3yd-TRENDPA-1000133903,,,,,
3yd-MRIS-AA9988756,3yd-TRENDPA-1000133913,,,,,
3yd-MRIS-AA9990359,3yd-TRENDPA-1000133927,,,,,
3yd-MRIS-AA9987575,3yd-TRENDPA-1000133941,,,,,
3yd-MRIS-AA9988625,3yd-TRENDPA-1000133951,,,,,
3yd-MRIS-AA9990291,3yd-TRENDPA-1000133961,,,,,
3yd-MRIS-AA9989826,3yd-TRENDPA-1000133971,,,,,
3yd-MRIS-AA10011476,3yd-TRENDPA-1000133981,,,,,
3yd-MRIS-AA9990321,3yd-TRENDPA-1000134007,,,,,
3yd-MRIS-AA9991938,3yd-TRENDPA-1000134027,,,,,
3yd-MRIS-AA9995550,3yd-TRENDPA-1000134143,,,,,
3yd-MRIS-AA9992825,3yd-TRENDPA-1000134149,,,,,
3yd-MRIS-AA9992363,3yd-TRENDPA-1000134153,,,,,
3yd-MRIS-AA9995287,3yd-TRENDPA-1000134163,,,,,
3yd-MRIS-AA9993348,3yd-TRENDPA-1000133901,,,,,
3yd-MRIS-AA9987810,3yd-TRENDPA-1000133911,,,,,
3yd-MRIS-AA9987293,3yd-TRENDPA-1000133921,,,,,
3yd-MRIS-AA10026671,3yd-TRENDPA-1000133935,,,,,
3yd-MRIS-AA9988017,3yd-TRENDPA-1000133947,,,,,
3yd-MRIS-AA9987335,3yd-TRENDPA-1000133957,,,,,
3yd-MRIS-AA10006214,3yd-TRENDPA-1000133977,,,,,
3yd-MRIS-AA9992558,3yd-TRENDPA-1000133997,,,,,
3yd-MRIS-AA9991243,3yd-TRENDPA-1000134009,,,,,
3yd-MRIS-AA9993950,3yd-TRENDPA-1000134019,,,,,
3yd-MRIS-AA9992081,3yd-TRENDPA-1000134045,,,,,
3yd-MRIS-AA9996644,3yd-TRENDPA-1000134053,,,,,
3yd-MRIS-AA9993333,3yd-TRENDPA-1000134063,,,,,
3yd-MRIS-AA9992584,3yd-TRENDPA-1000134079,,,,,
3yd-MRIS-AA9992830,3yd-TRENDPA-1000134083,,,,,
3yd-MRIS-AA9991649,3yd-TRENDPA-1000134099,,,,,
3yd-MRIS-AA9930892,3yd-TRENDPA-1000132673,,,,,
3yd-MRIS-AA9932378,3yd-TRENDPA-1000132675,,,,,
3yd-MRIS-AA9927881,3yd-TRENDPA-1000132681,,,,,
3yd-MRIS-AA9939088,3yd-TRENDPA-1000132683,,,,,
3yd-MRIS-AA9937486,3yd-TRENDPA-1000132685,,,,,
3yd-MRIS-AA9928813,3yd-TRENDPA-1000132687,,,,,
3yd-MRIS-AA9927419,3yd-TRENDPA-1000132691,,,,,
3yd-MRIS-AA9936644,3yd-TRENDPA-1000132693,,,,,
3yd-MRIS-AA9953810,3yd-TRENDPA-1000132695,,,,,
3yd-MRIS-AA9958066,3yd-TRENDPA-1000132697,,,,,
3yd-MRIS-AA9928840,3yd-TRENDPA-1000132703,,,,,
3yd-MRIS-AA9937834,3yd-TRENDPA-1000132705,,,,,
3yd-MRIS-AA9939609,3yd-TRENDPA-1000132709,,,,,
3yd-MRIS-AA9934477,3yd-TRENDPA-1000132711,,,,,
3yd-MRIS-AA9927896,3yd-TRENDPA-1000132715,,,,,
3yd-MRIS-AA9929026,3yd-TRENDPA-1000132719,,,,,
3yd-MRIS-AA9933766,3yd-TRENDPA-1000132721,,,,,
3yd-MRIS-AA9932305,3yd-TRENDPA-1000132723,,,,,
3yd-MRIS-AA9929234,3yd-TRENDPA-1000132727,,,,,
3yd-MRIS-AA9940699,3yd-TRENDPA-1000132729,,,,,
3yd-MRIS-AA9938744,3yd-TRENDPA-1000132731,,,,,
3yd-MRIS-AA9933023,3yd-TRENDPA-1000132735,,,,,
3yd-MRIS-AA9939410,3yd-TRENDPA-1000132739,,,,,
3yd-MRIS-AA9939337,3yd-TRENDPA-1000132741,,,,,
3yd-MRIS-AA9936282,3yd-TRENDPA-1000132745,,,,,
3yd-MRIS-AA9940792,3yd-TRENDPA-1000132753,,,,,
3yd-MRIS-AA9939054,3yd-TRENDPA-1000132755,,,,,
3yd-MRIS-AA9932575,3yd-TRENDPA-1000132757,,,,,
3yd-MRIS-AA9939471,3yd-TRENDPA-1000132759,,,,,
3yd-MRIS-AA9941579,3yd-TRENDPA-1000132761,,,,,
3yd-MRIS-AA9938776,3yd-TRENDPA-1000132763,,,,,
3yd-MRIS-AA9934123,3yd-TRENDPA-1000132765,,,,,
3yd-MRIS-AA9936406,3yd-TRENDPA-1000132767,,,,,
3yd-MRIS-AA9940310,3yd-TRENDPA-1000132769,,,,,
3yd-MRIS-AA9939711,3yd-TRENDPA-1000132771,,,,,
3yd-MRIS-AA9941419,3yd-TRENDPA-1000132773,,,,,
3yd-MRIS-AA9942123,3yd-TRENDPA-1000132775,,,,,
3yd-MRIS-AA9939127,3yd-TRENDPA-1000132777,,,,,
3yd-MRIS-AA9932928,3yd-TRENDPA-1000132779,,,,,
3yd-MRIS-AA9945734,3yd-TRENDPA-1000132781,,,,,
3yd-MRIS-AA9946807,3yd-TRENDPA-1000132783,,,,,
3yd-MRIS-AA9940162,3yd-TRENDPA-1000132785,,,,,
3yd-MRIS-AA9935552,3yd-TRENDPA-1000132787,,,,,
3yd-MRIS-AA9939080,3yd-TRENDPA-1000132789,,,,,
3yd-MRIS-AA9942778,3yd-TRENDPA-1000132797,,,,,
3yd-MRIS-AA9952761,3yd-TRENDPA-1000132799,,,,,
3yd-MRIS-AA9941080,3yd-TRENDPA-1000132801,,,,,
3yd-MRIS-AA9942095,3yd-TRENDPA-1000132807,,,,,
3yd-MRIS-AA9939922,3yd-TRENDPA-1000132805,,,,,
3yd-MRIS-AA9945377,3yd-TRENDPA-1000132809,,,,,
3yd-MRIS-AA9941046,3yd-TRENDPA-1000132815,,,,,
3yd-MRIS-AA9946517,3yd-TRENDPA-1000132817,,,,,
3yd-MRIS-AA9945300,3yd-TRENDPA-1000132819,,,,,
3yd-MRIS-AA9916553,3yd-TRENDPA-1000132453,,,,,
3yd-MRIS-AA9916606,3yd-TRENDPA-1000132469,,,,,
3yd-MRIS-AA9919674,3yd-TRENDPA-1000132483,,,,,
3yd-MRIS-AA9919672,3yd-TRENDPA-1000132493,,,,,
3yd-MRIS-AA9932792,3yd-TRENDPA-1000132521,,,,,
3yd-MRIS-AA9923082,3yd-TRENDPA-1000132531,,,,,
3yd-MRIS-AA9917769,3yd-TRENDPA-1000132541,,,,,
3yd-MRIS-AA9922542,3yd-TRENDPA-1000132577,,,,,
3yd-MRIS-AA9919715,3yd-TRENDPA-1000132587,,,,,
3yd-MRIS-AA9926699,3yd-TRENDPA-1000132597,,,,,
3yd-MRIS-AA9925258,3yd-TRENDPA-1000132607,,,,,
3yd-MRIS-AA9930179,3yd-TRENDPA-1000132617,,,,,
3yd-MRIS-AA9930965,3yd-TRENDPA-1000132637,,,,,
3yd-MRIS-AA9936673,3yd-TRENDPA-1000132647,,,,,
3yd-MRIS-AA9927565,3yd-TRENDPA-1000132657,,,,,
3yd-MRIS-AA9942233,3yd-TRENDPA-1000132667,,,,,
3yd-MRIS-AA9934139,3yd-TRENDPA-1000132679,,,,,
3yd-MRIS-AA9939146,3yd-TRENDPA-1000132689,,,,,
3yd-MRIS-AA9932410,3yd-TRENDPA-1000132699,,,,,
3yd-MRIS-AA9916667,3yd-TRENDPA-1000132437,,,,,
3yd-MRIS-AA9911485,3yd-TRENDPA-1000132455,,,,,
3yd-MRIS-AA9918818,3yd-TRENDPA-1000132465,,,,,
3yd-MRIS-AA9916883,3yd-TRENDPA-1000132481,,,,,
3yd-MRIS-AA9932247,3yd-TRENDPA-1000132491,,,,,
3yd-MRIS-AA9922376,3yd-TRENDPA-1000132503,,,,,
3yd-MRIS-AA9926405,3yd-TRENDPA-1000132535,,,,,
3yd-MRIS-AA9925337,3yd-TRENDPA-1000132547,,,,,
3yd-MRIS-AA9921403,3yd-TRENDPA-1000132563,,,,,
3yd-MRIS-AA9931172,3yd-TRENDPA-1000132575,,,,,
3yd-MRIS-AA9929456,3yd-TRENDPA-1000132585,,,,,
3yd-MRIS-AA9931435,3yd-TRENDPA-1000132605,,,,,
3yd-MRIS-AA9918159,3yd-TRENDPA-1000132615,,,,,
3yd-MRIS-AA9929937,3yd-TRENDPA-1000132625,,,,,
3yd-MRIS-AA9935653,3yd-TRENDPA-1000132639,,,,,
3yd-MRIS-AA9949907,3yd-TRENDPA-1000132649,,,,,
3yd-MRIS-AA9932019,3yd-TRENDPA-1000132659,,,,,
3yd-MRIS-AA9938727,3yd-TRENDPA-1000132671,,,,,
3yd-MRIS-AA9906609,3yd-TRENDPA-1000132443,,,,,
3yd-MRIS-AA9919179,3yd-TRENDPA-1000132449,,,,,
3yd-MRIS-AA9915347,3yd-TRENDPA-1000132457,,,,,
3yd-MRIS-AA9920536,3yd-TRENDPA-1000132461,,,,,
3yd-MRIS-AA9918887,3yd-TRENDPA-1000132487,,,,,
3yd-MRIS-AA9925689,3yd-TRENDPA-1000132489,,,,,
3yd-MRIS-AA9922479,3yd-TRENDPA-1000132505,,,,,
3yd-MRIS-AA9918997,3yd-TRENDPA-1000132509,,,,,
3yd-MRIS-AA9927222,3yd-TRENDPA-1000132515,,,,,
3yd-MRIS-AA9935485,3yd-TRENDPA-1000132519,,,,,
3yd-MRIS-AA9930228,3yd-TRENDPA-1000132527,,,,,
3yd-MRIS-AA9920853,3yd-TRENDPA-1000132529,,,,,
3yd-MRIS-AA9929503,3yd-TRENDPA-1000132537,,,,,
3yd-MRIS-AA9925712,3yd-TRENDPA-1000132539,,,,,
3yd-MRIS-AA9933344,3yd-TRENDPA-1000132545,,,,,
3yd-MRIS-AA9926607,3yd-TRENDPA-1000132549,,,,,
3yd-MRIS-AA9923134,3yd-TRENDPA-1000132555,,,,,
3yd-MRIS-AA9911908,3yd-TRENDPA-1000132441,,,,,
3yd-MRIS-AA9915560,3yd-TRENDPA-1000132451,,,,,
3yd-MRIS-AA9917462,3yd-TRENDPA-1000132459,,,,,
3yd-MRIS-AA9931003,3yd-TRENDPA-1000132485,,,,,
3yd-MRIS-AA9926485,3yd-TRENDPA-1000132495,,,,,
3yd-MRIS-AA9920700,3yd-TRENDPA-1000132523,,,,,
3yd-MRIS-AA9937335,3yd-TRENDPA-1000132533,,,,,
3yd-MRIS-AA9922683,3yd-TRENDPA-1000132543,,,,,
3yd-MRIS-AA9926516,3yd-TRENDPA-1000132553,,,,,
3yd-MRIS-AA9922348,3yd-TRENDPA-1000132561,,,,,
3yd-MRIS-AA9933045,3yd-TRENDPA-1000132569,,,,,
3yd-MRIS-AA9922535,3yd-TRENDPA-1000132571,,,,,
3yd-MRIS-AA9925651,3yd-TRENDPA-1000132573,,,,,
3yd-MRIS-AA9922333,3yd-TRENDPA-1000132579,,,,,
3yd-MRIS-AA9925019,3yd-TRENDPA-1000132581,,,,,
3yd-MRIS-AA9931160,3yd-TRENDPA-1000132583,,,,,
3yd-MRIS-AA9929505,3yd-TRENDPA-1000132589,,,,,
3yd-MRIS-AA9926667,3yd-TRENDPA-1000132591,,,,,
3yd-MRIS-AA9948688,3yd-TRENDPA-1000132593,,,,,
3yd-MRIS-AA9925138,3yd-TRENDPA-1000132599,,,,,
3yd-MRIS-AA9921756,3yd-TRENDPA-1000132601,,,,,
3yd-MRIS-AA9919956,3yd-TRENDPA-1000132603,,,,,
3yd-MRIS-AA9925375,3yd-TRENDPA-1000132609,,,,,
3yd-MRIS-AA9926479,3yd-TRENDPA-1000132611,,,,,
3yd-MRIS-AA9926703,3yd-TRENDPA-1000132613,,,,,
3yd-MRIS-AA9928459,3yd-TRENDPA-1000132619,,,,,
3yd-MRIS-AA9929525,3yd-TRENDPA-1000132621,,,,,
3yd-MRIS-AA9949166,3yd-TRENDPA-1000132623,,,,,
3yd-MRIS-AA9932051,3yd-TRENDPA-1000132629,,,,,
3yd-MRIS-AA9936189,3yd-TRENDPA-1000132631,,,,,
3yd-MRIS-AA9935595,3yd-TRENDPA-1000132635,,,,,
3yd-MRIS-AA9936598,3yd-TRENDPA-1000132641,,,,,
3yd-MRIS-AA9926708,3yd-TRENDPA-1000132643,,,,,
3yd-MRIS-AA9932067,3yd-TRENDPA-1000132645,,,,,
3yd-MRIS-AA9927239,3yd-TRENDPA-1000132651,,,,,
